what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026200033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026200749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026219884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026227492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026228616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026233026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026237745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026239397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026252685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476026257747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476026259471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476026287053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026333657
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026346908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026349180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026357674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026358318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026361739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026367541
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026372550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026387465
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026397214
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026401918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476026405572
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476026406649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026412186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026413056
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026417872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026420510
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026481395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026485418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026487587
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476026489127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026497859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026498902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026502290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026504098
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026544876
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026600295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026634696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026662010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026663876
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026666998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026671919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026672877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026696125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026700487
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1476026702340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026702804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026704964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026706285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026736676
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476026739167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026753999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026755108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026781728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026782685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026784585
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026808288
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026815522
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026835276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026835928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026841498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026860222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026873529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026884116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026889460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026890262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026900300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026902533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026908193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026909284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026914772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026925226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476026932218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026933728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026938137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476026940504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476027012635
