what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476028669922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028670712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028675172
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1476028679615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028680085
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028682502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028685041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028687952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476028698750
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1476028700225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028700585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028702838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028704050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028714050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028718453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028723798
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476028730628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476028749559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028752485
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028757396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028758076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476028813337
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476028815566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476028828362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476028831005
