what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1480982399724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982402358
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982403769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982504505
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1480982508346
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1480982510469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1480982511795
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1480982518024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1480982518626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1480982522541
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982524419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982526177
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1480982542226
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1480982543500
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1480982545489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1480982553029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982554612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982555751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1480982563522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982565412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982566503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982567948
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1480982568231
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982570267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982571645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982608926
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1480982610474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1480982622897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982624809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982625838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982627289
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1480982627494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982629033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982631377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982674398
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1480982675270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1480982676935
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982678750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982696002
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1480982704730
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982706431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982711188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1480982730935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1480982735164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982737539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982748151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982749926
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982753836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982759688
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982764285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1480982770371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982771862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982773008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1480982774964
