what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1476022575333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476022577166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476022577789
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476022594986
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476022597016
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476022610918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476022613618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476022621782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476022626694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022629823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022634217
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476022654036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476022657868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476022667715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476022668707
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476022672800
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476022683029
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476022684432
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476022686281
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476022690495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476022702239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022707797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022709000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476022714306
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022716280
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022722846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476022754741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022756187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022767272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476022772683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022774840
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022781692
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476022785548
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476022785549
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476022788386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022790076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022792050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022792483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022837926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476022866633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476022868989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476022869807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022872127
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022908274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022908973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022952685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476022957759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022960478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476022962553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476022966950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476022967427
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1476022970026
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476022970334
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476022970371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476022984902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476023025558
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476023028722
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476023028722
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476023043766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476023046979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023049607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023052937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476023056286
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476023058936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476023059933
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476023067387
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023070846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023076005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023079256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023081606
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476023084641
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476023086686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476023088344
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476023090149
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476023090888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023091916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023096248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023100164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023102530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476023104959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476023106084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476023106603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476023124928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476023126437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476023128179
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476023130010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476023131818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476023133620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476023145315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023147453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023180982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476023181783
