what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1476042938876
started,bundle,com.chookapp.org.Bracketeer,1.2.0.201203031719,"com.chookapp.org.Bracketeer",1476042938876
started,bundle,com.chookapp.org.BracketeerCDT,1.2.0.201203031719,"com.chookapp.org.BracketeerCDT",1476042938876
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1476042938877
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1476042938877
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1476042938878
os,sysinfo,,,"macosx",1476042938880
arch,sysinfo,,,"x86_64",1476042938880
ws,sysinfo,,,"cocoa",1476042938880
locale,sysinfo,,,"en_US",1476042938880
processors,sysinfo,,,"4",1476042938880
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1476042938880
java.runtime.version,sysinfo,,,"1.6.0_65-b14-468-11M4833",1476042938880
java.specification.name,sysinfo,,,"Java Platform API Specification",1476042938880
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1476042938880
java.specification.version,sysinfo,,,"1.6",1476042938880
java.vendor,sysinfo,,,"Apple Inc.",1476042938880
java.version,sysinfo,,,"1.6.0_65",1476042938880
java.vm.info,sysinfo,,,"mixed mode",1476042938880
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1476042938880
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1476042938880
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1476042938880
java.vm.specification.version,sysinfo,,,"1.0",1476042938880
java.vm.vendor,sysinfo,,,"Apple Inc.",1476042938880
java.vm.version,sysinfo,,,"20.65-b04-468",1476042938880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476042942412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476042946010
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1476042947760
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1476042947830
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1476042947835
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1476042947856
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1476042948848
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1476042948859
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1476042948861
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1476042948862
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1476042948873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476042948943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476042954122
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476042957661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476042991769
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1476042994296
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1476042995850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476042998278
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1476043002036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043008955
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1476043008980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043010299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043012026
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476043013229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043029516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043032048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043032780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043050691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476043055264
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043056424
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043095186
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1476043111393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476043120960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043121992
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043125297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043127961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043141960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043148515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043149733
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476043149799
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476043149832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476043153965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476044032496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476044033226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476044035835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476044041961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476044042971
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476044043025
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476044043044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476044056008
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476044058498
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476044064771
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1476044071920
