what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006588196
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476006598708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476006600748
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476006601579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476006602917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476006604394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006606286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006619505
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476006620945
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476006630062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006632399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006636520
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476006641790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476006647960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006650274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006652710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476006662095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006664522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006666069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006667002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006753131
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476006756167
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476006758805
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476006763578
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476006764555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476006769662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476006770103
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476006773319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476006776894
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.format",1476006780541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476006790194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006792549
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006816530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006818099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006848410
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476006850529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1476006852996
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1476006857685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1476006860603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476006861952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006865971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006871477
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1476006876577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006877527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006880096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1476006883262
